regime,fold,subset,sample_id
joint,actor_06_statement_02,train,pair_0028_happy
joint,actor_06_statement_02,train,pair_0028_sad
joint,actor_06_statement_02,train,pair_0029_happy
joint,actor_06_statement_02,train,pair_0029_sad
joint,actor_06_statement_02,train,pair_0032_happy
joint,actor_06_statement_02,train,pair_0032_sad
joint,actor_06_statement_02,train,pair_0033_happy
joint,actor_06_statement_02,train,pair_0033_sad
joint,actor_06_statement_02,train,pair_0036_happy
joint,actor_06_statement_02,train,pair_0036_sad
joint,actor_06_statement_02,train,pair_0037_happy
joint,actor_06_statement_02,train,pair_0037_sad
joint,actor_06_statement_02,train,pair_0040_happy
joint,actor_06_statement_02,train,pair_0040_sad
joint,actor_06_statement_02,train,pair_0041_happy
joint,actor_06_statement_02,train,pair_0041_sad
joint,actor_06_statement_02,train,pair_0044_happy
joint,actor_06_statement_02,train,pair_0044_sad
joint,actor_06_statement_02,train,pair_0045_happy
joint,actor_06_statement_02,train,pair_0045_sad
joint,actor_06_statement_02,train,pair_0048_happy
joint,actor_06_statement_02,train,pair_0048_sad
joint,actor_06_statement_02,train,pair_0049_happy
joint,actor_06_statement_02,train,pair_0049_sad
joint,actor_06_statement_02,train,pair_0052_happy
joint,actor_06_statement_02,train,pair_0052_sad
joint,actor_06_statement_02,train,pair_0053_happy
joint,actor_06_statement_02,train,pair_0053_sad
joint,actor_06_statement_02,train,pair_0056_happy
joint,actor_06_statement_02,train,pair_0056_sad
joint,actor_06_statement_02,train,pair_0057_happy
joint,actor_06_statement_02,train,pair_0057_sad
joint,actor_06_statement_02,train,pair_0060_happy
joint,actor_06_statement_02,train,pair_0060_sad
joint,actor_06_statement_02,train,pair_0061_happy
joint,actor_06_statement_02,train,pair_0061_sad
joint,actor_06_statement_02,train,pair_0064_happy
joint,actor_06_statement_02,train,pair_0064_sad
joint,actor_06_statement_02,train,pair_0065_happy
joint,actor_06_statement_02,train,pair_0065_sad
joint,actor_06_statement_02,train,pair_0068_happy
joint,actor_06_statement_02,train,pair_0068_sad
joint,actor_06_statement_02,train,pair_0069_happy
joint,actor_06_statement_02,train,pair_0069_sad
joint,actor_06_statement_02,train,pair_0072_happy
joint,actor_06_statement_02,train,pair_0072_sad
joint,actor_06_statement_02,train,pair_0073_happy
joint,actor_06_statement_02,train,pair_0073_sad
joint,actor_06_statement_02,train,pair_0076_happy
joint,actor_06_statement_02,train,pair_0076_sad
joint,actor_06_statement_02,train,pair_0077_happy
joint,actor_06_statement_02,train,pair_0077_sad
joint,actor_06_statement_02,train,pair_0080_happy
joint,actor_06_statement_02,train,pair_0080_sad
joint,actor_06_statement_02,train,pair_0081_happy
joint,actor_06_statement_02,train,pair_0081_sad
joint,actor_06_statement_02,train,pair_0084_happy
joint,actor_06_statement_02,train,pair_0084_sad
joint,actor_06_statement_02,train,pair_0085_happy
joint,actor_06_statement_02,train,pair_0085_sad
joint,actor_06_statement_02,train,pair_0088_happy
joint,actor_06_statement_02,train,pair_0088_sad
joint,actor_06_statement_02,train,pair_0089_happy
joint,actor_06_statement_02,train,pair_0089_sad
joint,actor_06_statement_02,train,pair_0092_happy
joint,actor_06_statement_02,train,pair_0092_sad
joint,actor_06_statement_02,train,pair_0093_happy
joint,actor_06_statement_02,train,pair_0093_sad
joint,actor_06_statement_02,test,pair_0022_happy
joint,actor_06_statement_02,test,pair_0022_sad
joint,actor_06_statement_02,test,pair_0023_happy
joint,actor_06_statement_02,test,pair_0023_sad
joint,actor_07_statement_01,train,pair_0002_happy
joint,actor_07_statement_01,train,pair_0002_sad
joint,actor_07_statement_01,train,pair_0003_happy
joint,actor_07_statement_01,train,pair_0003_sad
joint,actor_07_statement_01,train,pair_0006_happy
joint,actor_07_statement_01,train,pair_0006_sad
joint,actor_07_statement_01,train,pair_0007_happy
joint,actor_07_statement_01,train,pair_0007_sad
joint,actor_07_statement_01,train,pair_0010_happy
joint,actor_07_statement_01,train,pair_0010_sad
joint,actor_07_statement_01,train,pair_0011_happy
joint,actor_07_statement_01,train,pair_0011_sad
joint,actor_07_statement_01,train,pair_0014_happy
joint,actor_07_statement_01,train,pair_0014_sad
joint,actor_07_statement_01,train,pair_0015_happy
joint,actor_07_statement_01,train,pair_0015_sad
joint,actor_07_statement_01,train,pair_0018_happy
joint,actor_07_statement_01,train,pair_0018_sad
joint,actor_07_statement_01,train,pair_0019_happy
joint,actor_07_statement_01,train,pair_0019_sad
joint,actor_07_statement_01,train,pair_0022_happy
joint,actor_07_statement_01,train,pair_0022_sad
joint,actor_07_statement_01,train,pair_0023_happy
joint,actor_07_statement_01,train,pair_0023_sad
joint,actor_07_statement_01,train,pair_0030_happy
joint,actor_07_statement_01,train,pair_0030_sad
joint,actor_07_statement_01,train,pair_0031_happy
joint,actor_07_statement_01,train,pair_0031_sad
joint,actor_07_statement_01,train,pair_0034_happy
joint,actor_07_statement_01,train,pair_0034_sad
joint,actor_07_statement_01,train,pair_0035_happy
joint,actor_07_statement_01,train,pair_0035_sad
joint,actor_07_statement_01,train,pair_0038_happy
joint,actor_07_statement_01,train,pair_0038_sad
joint,actor_07_statement_01,train,pair_0039_happy
joint,actor_07_statement_01,train,pair_0039_sad
joint,actor_07_statement_01,train,pair_0042_happy
joint,actor_07_statement_01,train,pair_0042_sad
joint,actor_07_statement_01,train,pair_0043_happy
joint,actor_07_statement_01,train,pair_0043_sad
joint,actor_07_statement_01,train,pair_0046_happy
joint,actor_07_statement_01,train,pair_0046_sad
joint,actor_07_statement_01,train,pair_0047_happy
joint,actor_07_statement_01,train,pair_0047_sad
joint,actor_07_statement_01,train,pair_0050_happy
joint,actor_07_statement_01,train,pair_0050_sad
joint,actor_07_statement_01,train,pair_0051_happy
joint,actor_07_statement_01,train,pair_0051_sad
joint,actor_07_statement_01,train,pair_0054_happy
joint,actor_07_statement_01,train,pair_0054_sad
joint,actor_07_statement_01,train,pair_0055_happy
joint,actor_07_statement_01,train,pair_0055_sad
joint,actor_07_statement_01,train,pair_0058_happy
joint,actor_07_statement_01,train,pair_0058_sad
joint,actor_07_statement_01,train,pair_0059_happy
joint,actor_07_statement_01,train,pair_0059_sad
joint,actor_07_statement_01,train,pair_0062_happy
joint,actor_07_statement_01,train,pair_0062_sad
joint,actor_07_statement_01,train,pair_0063_happy
joint,actor_07_statement_01,train,pair_0063_sad
joint,actor_07_statement_01,train,pair_0066_happy
joint,actor_07_statement_01,train,pair_0066_sad
joint,actor_07_statement_01,train,pair_0067_happy
joint,actor_07_statement_01,train,pair_0067_sad
joint,actor_07_statement_01,train,pair_0070_happy
joint,actor_07_statement_01,train,pair_0070_sad
joint,actor_07_statement_01,train,pair_0071_happy
joint,actor_07_statement_01,train,pair_0071_sad
joint,actor_07_statement_01,train,pair_0074_happy
joint,actor_07_statement_01,train,pair_0074_sad
joint,actor_07_statement_01,train,pair_0075_happy
joint,actor_07_statement_01,train,pair_0075_sad
joint,actor_07_statement_01,train,pair_0078_happy
joint,actor_07_statement_01,train,pair_0078_sad
joint,actor_07_statement_01,train,pair_0079_happy
joint,actor_07_statement_01,train,pair_0079_sad
joint,actor_07_statement_01,train,pair_0082_happy
joint,actor_07_statement_01,train,pair_0082_sad
joint,actor_07_statement_01,train,pair_0083_happy
joint,actor_07_statement_01,train,pair_0083_sad
joint,actor_07_statement_01,train,pair_0086_happy
joint,actor_07_statement_01,train,pair_0086_sad
joint,actor_07_statement_01,train,pair_0087_happy
joint,actor_07_statement_01,train,pair_0087_sad
joint,actor_07_statement_01,train,pair_0090_happy
joint,actor_07_statement_01,train,pair_0090_sad
joint,actor_07_statement_01,train,pair_0091_happy
joint,actor_07_statement_01,train,pair_0091_sad
joint,actor_07_statement_01,train,pair_0094_happy
joint,actor_07_statement_01,train,pair_0094_sad
joint,actor_07_statement_01,train,pair_0095_happy
joint,actor_07_statement_01,train,pair_0095_sad
joint,actor_07_statement_01,test,pair_0024_happy
joint,actor_07_statement_01,test,pair_0024_sad
joint,actor_07_statement_01,test,pair_0025_happy
joint,actor_07_statement_01,test,pair_0025_sad
joint,actor_07_statement_02,train,pair_0000_happy
joint,actor_07_statement_02,train,pair_0000_sad
joint,actor_07_statement_02,train,pair_0001_happy
joint,actor_07_statement_02,train,pair_0001_sad
joint,actor_07_statement_02,train,pair_0004_happy
joint,actor_07_statement_02,train,pair_0004_sad
joint,actor_07_statement_02,train,pair_0005_happy
joint,actor_07_statement_02,train,pair_0005_sad
joint,actor_07_statement_02,train,pair_0008_happy
joint,actor_07_statement_02,train,pair_0008_sad
joint,actor_07_statement_02,train,pair_0009_happy
joint,actor_07_statement_02,train,pair_0009_sad
joint,actor_07_statement_02,train,pair_0012_happy
joint,actor_07_statement_02,train,pair_0012_sad
joint,actor_07_statement_02,train,pair_0013_happy
joint,actor_07_statement_02,train,pair_0013_sad
joint,actor_07_statement_02,train,pair_0016_happy
joint,actor_07_statement_02,train,pair_0016_sad
joint,actor_07_statement_02,train,pair_0017_happy
joint,actor_07_statement_02,train,pair_0017_sad
joint,actor_07_statement_02,train,pair_0020_happy
joint,actor_07_statement_02,train,pair_0020_sad
joint,actor_07_statement_02,train,pair_0021_happy
joint,actor_07_statement_02,train,pair_0021_sad
joint,actor_07_statement_02,train,pair_0028_happy
joint,actor_07_statement_02,train,pair_0028_sad
joint,actor_07_statement_02,train,pair_0029_happy
joint,actor_07_statement_02,train,pair_0029_sad
joint,actor_07_statement_02,train,pair_0032_happy
joint,actor_07_statement_02,train,pair_0032_sad
joint,actor_07_statement_02,train,pair_0033_happy
joint,actor_07_statement_02,train,pair_0033_sad
joint,actor_07_statement_02,train,pair_0036_happy
joint,actor_07_statement_02,train,pair_0036_sad
joint,actor_07_statement_02,train,pair_0037_happy
joint,actor_07_statement_02,train,pair_0037_sad
joint,actor_07_statement_02,train,pair_0040_happy
joint,actor_07_statement_02,train,pair_0040_sad
joint,actor_07_statement_02,train,pair_0041_happy
joint,actor_07_statement_02,train,pair_0041_sad
joint,actor_07_statement_02,train,pair_0044_happy
joint,actor_07_statement_02,train,pair_0044_sad
joint,actor_07_statement_02,train,pair_0045_happy
joint,actor_07_statement_02,train,pair_0045_sad
joint,actor_07_statement_02,train,pair_0048_happy
joint,actor_07_statement_02,train,pair_0048_sad
joint,actor_07_statement_02,train,pair_0049_happy
joint,actor_07_statement_02,train,pair_0049_sad
joint,actor_07_statement_02,train,pair_0052_happy
joint,actor_07_statement_02,train,pair_0052_sad
joint,actor_07_statement_02,train,pair_0053_happy
joint,actor_07_statement_02,train,pair_0053_sad
joint,actor_07_statement_02,train,pair_0056_happy
joint,actor_07_statement_02,train,pair_0056_sad
joint,actor_07_statement_02,train,pair_0057_happy
joint,actor_07_statement_02,train,pair_0057_sad
joint,actor_07_statement_02,train,pair_0060_happy
joint,actor_07_statement_02,train,pair_0060_sad
joint,actor_07_statement_02,train,pair_0061_happy
joint,actor_07_statement_02,train,pair_0061_sad
joint,actor_07_statement_02,train,pair_0064_happy
joint,actor_07_statement_02,train,pair_0064_sad
joint,actor_07_statement_02,train,pair_0065_happy
joint,actor_07_statement_02,train,pair_0065_sad
joint,actor_07_statement_02,train,pair_0068_happy
joint,actor_07_statement_02,train,pair_0068_sad
joint,actor_07_statement_02,train,pair_0069_happy
joint,actor_07_statement_02,train,pair_0069_sad
joint,actor_07_statement_02,train,pair_0072_happy
joint,actor_07_statement_02,train,pair_0072_sad
joint,actor_07_statement_02,train,pair_0073_happy
joint,actor_07_statement_02,train,pair_0073_sad
joint,actor_07_statement_02,train,pair_0076_happy
joint,actor_07_statement_02,train,pair_0076_sad
joint,actor_07_statement_02,train,pair_0077_happy
joint,actor_07_statement_02,train,pair_0077_sad
joint,actor_07_statement_02,train,pair_0080_happy
joint,actor_07_statement_02,train,pair_0080_sad
joint,actor_07_statement_02,train,pair_0081_happy
joint,actor_07_statement_02,train,pair_0081_sad
joint,actor_07_statement_02,train,pair_0084_happy
joint,actor_07_statement_02,train,pair_0084_sad
joint,actor_07_statement_02,train,pair_0085_happy
joint,actor_07_statement_02,train,pair_0085_sad
joint,actor_07_statement_02,train,pair_0088_happy
joint,actor_07_statement_02,train,pair_0088_sad
joint,actor_07_statement_02,train,pair_0089_happy
joint,actor_07_statement_02,train,pair_0089_sad
joint,actor_07_statement_02,train,pair_0092_happy
joint,actor_07_statement_02,train,pair_0092_sad
joint,actor_07_statement_02,train,pair_0093_happy
joint,actor_07_statement_02,train,pair_0093_sad
joint,actor_07_statement_02,test,pair_0026_happy
joint,actor_07_statement_02,test,pair_0026_sad
joint,actor_07_statement_02,test,pair_0027_happy
joint,actor_07_statement_02,test,pair_0027_sad
joint,actor_08_statement_01,train,pair_0002_happy
joint,actor_08_statement_01,train,pair_0002_sad
joint,actor_08_statement_01,train,pair_0003_happy
joint,actor_08_statement_01,train,pair_0003_sad
joint,actor_08_statement_01,train,pair_0006_happy
joint,actor_08_statement_01,train,pair_0006_sad
joint,actor_08_statement_01,train,pair_0007_happy
joint,actor_08_statement_01,train,pair_0007_sad
joint,actor_08_statement_01,train,pair_0010_happy
joint,actor_08_statement_01,train,pair_0010_sad
joint,actor_08_statement_01,train,pair_0011_happy
joint,actor_08_statement_01,train,pair_0011_sad
joint,actor_08_statement_01,train,pair_0014_happy
joint,actor_08_statement_01,train,pair_0014_sad
joint,actor_08_statement_01,train,pair_0015_happy
joint,actor_08_statement_01,train,pair_0015_sad
joint,actor_08_statement_01,train,pair_0018_happy
joint,actor_08_statement_01,train,pair_0018_sad
joint,actor_08_statement_01,train,pair_0019_happy
joint,actor_08_statement_01,train,pair_0019_sad
joint,actor_08_statement_01,train,pair_0022_happy
joint,actor_08_statement_01,train,pair_0022_sad
joint,actor_08_statement_01,train,pair_0023_happy
joint,actor_08_statement_01,train,pair_0023_sad
joint,actor_08_statement_01,train,pair_0026_happy
joint,actor_08_statement_01,train,pair_0026_sad
joint,actor_08_statement_01,train,pair_0027_happy
joint,actor_08_statement_01,train,pair_0027_sad
joint,actor_08_statement_01,train,pair_0034_happy
joint,actor_08_statement_01,train,pair_0034_sad
joint,actor_08_statement_01,train,pair_0035_happy
joint,actor_08_statement_01,train,pair_0035_sad
joint,actor_08_statement_01,train,pair_0038_happy
joint,actor_08_statement_01,train,pair_0038_sad
joint,actor_08_statement_01,train,pair_0039_happy
joint,actor_08_statement_01,train,pair_0039_sad
joint,actor_08_statement_01,train,pair_0042_happy
joint,actor_08_statement_01,train,pair_0042_sad
joint,actor_08_statement_01,train,pair_0043_happy
joint,actor_08_statement_01,train,pair_0043_sad
joint,actor_08_statement_01,train,pair_0046_happy
joint,actor_08_statement_01,train,pair_0046_sad
joint,actor_08_statement_01,train,pair_0047_happy
joint,actor_08_statement_01,train,pair_0047_sad
joint,actor_08_statement_01,train,pair_0050_happy
joint,actor_08_statement_01,train,pair_0050_sad
joint,actor_08_statement_01,train,pair_0051_happy
joint,actor_08_statement_01,train,pair_0051_sad
joint,actor_08_statement_01,train,pair_0054_happy
joint,actor_08_statement_01,train,pair_0054_sad
joint,actor_08_statement_01,train,pair_0055_happy
joint,actor_08_statement_01,train,pair_0055_sad
joint,actor_08_statement_01,train,pair_0058_happy
joint,actor_08_statement_01,train,pair_0058_sad
joint,actor_08_statement_01,train,pair_0059_happy
joint,actor_08_statement_01,train,pair_0059_sad
joint,actor_08_statement_01,train,pair_0062_happy
joint,actor_08_statement_01,train,pair_0062_sad
joint,actor_08_statement_01,train,pair_0063_happy
joint,actor_08_statement_01,train,pair_0063_sad
joint,actor_08_statement_01,train,pair_0066_happy
joint,actor_08_statement_01,train,pair_0066_sad
joint,actor_08_statement_01,train,pair_0067_happy
joint,actor_08_statement_01,train,pair_0067_sad
joint,actor_08_statement_01,train,pair_0070_happy
joint,actor_08_statement_01,train,pair_0070_sad
joint,actor_08_statement_01,train,pair_0071_happy
joint,actor_08_statement_01,train,pair_0071_sad
joint,actor_08_statement_01,train,pair_0074_happy
joint,actor_08_statement_01,train,pair_0074_sad
joint,actor_08_statement_01,train,pair_0075_happy
joint,actor_08_statement_01,train,pair_0075_sad
joint,actor_08_statement_01,train,pair_0078_happy
joint,actor_08_statement_01,train,pair_0078_sad
