position,layer,regime,fold,n_train,n_test,accuracy,roc_auc
answer,6,joint,actor_12_statement_02,92,4,0.5,1.0
answer,6,joint,actor_13_statement_01,92,4,0.5,1.0
answer,6,joint,actor_13_statement_02,92,4,0.5,1.0
answer,6,joint,actor_14_statement_01,92,4,0.5,0.5
answer,6,joint,actor_14_statement_02,92,4,0.5,1.0
answer,6,joint,actor_15_statement_01,92,4,0.5,0.75
answer,6,joint,actor_15_statement_02,92,4,0.5,0.75
answer,6,joint,actor_16_statement_01,92,4,0.5,0.5
answer,6,joint,actor_16_statement_02,92,4,0.5,0.0
answer,6,joint,actor_17_statement_01,92,4,0.5,1.0
answer,6,joint,actor_17_statement_02,92,4,0.5,0.5
answer,6,joint,actor_18_statement_01,92,4,0.5,1.0
answer,6,joint,actor_18_statement_02,92,4,0.5,0.5
answer,6,joint,actor_19_statement_01,92,4,0.5,0.0
answer,6,joint,actor_19_statement_02,92,4,0.5,1.0
answer,6,joint,actor_20_statement_01,92,4,0.5,1.0
answer,6,joint,actor_20_statement_02,92,4,0.5,1.0
answer,6,joint,actor_21_statement_01,92,4,0.5,0.75
answer,6,joint,actor_21_statement_02,92,4,1.0,1.0
answer,6,joint,actor_22_statement_01,92,4,0.5,1.0
answer,6,joint,actor_22_statement_02,92,4,0.75,1.0
answer,6,joint,actor_23_statement_01,92,4,0.5,1.0
answer,6,joint,actor_23_statement_02,92,4,0.5,1.0
answer,6,joint,actor_24_statement_01,92,4,0.5,1.0
answer,6,joint,actor_24_statement_02,92,4,0.5,0.25
answer,7,speaker,actor_01_statement_None,184,8,0.625,0.5625
answer,7,speaker,actor_02_statement_None,184,8,0.875,1.0
answer,7,speaker,actor_03_statement_None,184,8,0.75,0.6875
answer,7,speaker,actor_04_statement_None,184,8,0.625,0.625
answer,7,speaker,actor_05_statement_None,184,8,0.75,0.75
answer,7,speaker,actor_06_statement_None,184,8,0.75,0.9375
answer,7,speaker,actor_07_statement_None,184,8,1.0,1.0
answer,7,speaker,actor_08_statement_None,184,8,0.375,0.25
answer,7,speaker,actor_09_statement_None,184,8,0.625,0.4375
answer,7,speaker,actor_10_statement_None,184,8,0.5,0.5
answer,7,speaker,actor_11_statement_None,184,8,0.75,1.0
answer,7,speaker,actor_12_statement_None,184,8,0.75,0.8125
answer,7,speaker,actor_13_statement_None,184,8,1.0,1.0
answer,7,speaker,actor_14_statement_None,184,8,0.25,0.4375
answer,7,speaker,actor_15_statement_None,184,8,0.5,0.6875
answer,7,speaker,actor_16_statement_None,184,8,0.625,0.5
answer,7,speaker,actor_17_statement_None,184,8,0.625,0.6875
answer,7,speaker,actor_18_statement_None,184,8,0.625,0.875
answer,7,speaker,actor_19_statement_None,184,8,0.875,0.9375
answer,7,speaker,actor_20_statement_None,184,8,0.625,0.5
answer,7,speaker,actor_21_statement_None,184,8,0.875,0.9375
answer,7,speaker,actor_22_statement_None,184,8,0.875,1.0
answer,7,speaker,actor_23_statement_None,184,8,1.0,1.0
answer,7,speaker,actor_24_statement_None,184,8,0.75,0.9375
answer,7,statement,actor_None_statement_01,96,96,0.5729166666666666,0.640625
answer,7,statement,actor_None_statement_02,96,96,0.5,0.7157118055555556
answer,7,joint,actor_01_statement_01,92,4,0.5,0.5
answer,7,joint,actor_01_statement_02,92,4,0.5,0.5
answer,7,joint,actor_02_statement_01,92,4,0.75,0.75
answer,7,joint,actor_02_statement_02,92,4,0.5,0.75
answer,7,joint,actor_03_statement_01,92,4,0.5,0.25
answer,7,joint,actor_03_statement_02,92,4,0.5,1.0
answer,7,joint,actor_04_statement_01,92,4,0.5,0.25
answer,7,joint,actor_04_statement_02,92,4,0.5,1.0
answer,7,joint,actor_05_statement_01,92,4,0.5,0.25
answer,7,joint,actor_05_statement_02,92,4,0.5,0.5
answer,7,joint,actor_06_statement_01,92,4,0.75,0.75
answer,7,joint,actor_06_statement_02,92,4,0.5,0.0
answer,7,joint,actor_07_statement_01,92,4,0.75,0.75
answer,7,joint,actor_07_statement_02,92,4,0.5,1.0
answer,7,joint,actor_08_statement_01,92,4,0.5,0.25
answer,7,joint,actor_08_statement_02,92,4,0.5,1.0
answer,7,joint,actor_09_statement_01,92,4,0.75,0.75
answer,7,joint,actor_09_statement_02,92,4,0.25,0.25
answer,7,joint,actor_10_statement_01,92,4,0.5,0.5
answer,7,joint,actor_10_statement_02,92,4,0.5,0.5
answer,7,joint,actor_11_statement_01,92,4,0.5,0.5
answer,7,joint,actor_11_statement_02,92,4,0.75,0.75
answer,7,joint,actor_12_statement_01,92,4,0.0,0.0
answer,7,joint,actor_12_statement_02,92,4,0.5,0.5
answer,7,joint,actor_13_statement_01,92,4,1.0,1.0
answer,7,joint,actor_13_statement_02,92,4,0.5,0.5
answer,7,joint,actor_14_statement_01,92,4,0.5,0.5
answer,7,joint,actor_14_statement_02,92,4,0.5,1.0
answer,7,joint,actor_15_statement_01,92,4,0.5,0.75
answer,7,joint,actor_15_statement_02,92,4,0.5,0.75
answer,7,joint,actor_16_statement_01,92,4,0.5,0.0
answer,7,joint,actor_16_statement_02,92,4,0.5,0.25
answer,7,joint,actor_17_statement_01,92,4,1.0,1.0
answer,7,joint,actor_17_statement_02,92,4,0.5,0.5
answer,7,joint,actor_18_statement_01,92,4,1.0,1.0
answer,7,joint,actor_18_statement_02,92,4,0.5,1.0
answer,7,joint,actor_19_statement_01,92,4,0.75,1.0
answer,7,joint,actor_19_statement_02,92,4,0.5,1.0
answer,7,joint,actor_20_statement_01,92,4,1.0,1.0
answer,7,joint,actor_20_statement_02,92,4,0.5,0.5
answer,7,joint,actor_21_statement_01,92,4,0.75,0.5
answer,7,joint,actor_21_statement_02,92,4,0.5,1.0
answer,7,joint,actor_22_statement_01,92,4,0.75,0.75
answer,7,joint,actor_22_statement_02,92,4,0.5,1.0
answer,7,joint,actor_23_statement_01,92,4,0.75,1.0
answer,7,joint,actor_23_statement_02,92,4,0.5,1.0
answer,7,joint,actor_24_statement_01,92,4,0.5,0.75
answer,7,joint,actor_24_statement_02,92,4,0.5,0.75
answer,8,speaker,actor_01_statement_None,184,8,0.625,0.75
answer,8,speaker,actor_02_statement_None,184,8,0.875,1.0
answer,8,speaker,actor_03_statement_None,184,8,0.75,0.6875
answer,8,speaker,actor_04_statement_None,184,8,0.625,0.6875
answer,8,speaker,actor_05_statement_None,184,8,0.75,0.75
answer,8,speaker,actor_06_statement_None,184,8,0.875,0.9375
answer,8,speaker,actor_07_statement_None,184,8,0.875,1.0
answer,8,speaker,actor_08_statement_None,184,8,0.375,0.3125
answer,8,speaker,actor_09_statement_None,184,8,0.375,0.375
answer,8,speaker,actor_10_statement_None,184,8,0.625,0.5625
answer,8,speaker,actor_11_statement_None,184,8,0.75,1.0
answer,8,speaker,actor_12_statement_None,184,8,0.75,0.8125
answer,8,speaker,actor_13_statement_None,184,8,1.0,1.0
answer,8,speaker,actor_14_statement_None,184,8,0.375,0.3125
answer,8,speaker,actor_15_statement_None,184,8,0.5,0.625
answer,8,speaker,actor_16_statement_None,184,8,0.625,0.625
answer,8,speaker,actor_17_statement_None,184,8,0.625,0.875
answer,8,speaker,actor_18_statement_None,184,8,0.875,0.9375
answer,8,speaker,actor_19_statement_None,184,8,0.875,1.0
answer,8,speaker,actor_20_statement_None,184,8,0.5,0.625
answer,8,speaker,actor_21_statement_None,184,8,0.875,0.8125
answer,8,speaker,actor_22_statement_None,184,8,1.0,1.0
answer,8,speaker,actor_23_statement_None,184,8,1.0,1.0
answer,8,speaker,actor_24_statement_None,184,8,0.875,1.0
answer,8,statement,actor_None_statement_01,96,96,0.625,0.6388888888888888
answer,8,statement,actor_None_statement_02,96,96,0.53125,0.7152777777777778
answer,8,joint,actor_01_statement_01,92,4,0.5,0.5
answer,8,joint,actor_01_statement_02,92,4,0.5,0.5
answer,8,joint,actor_02_statement_01,92,4,0.75,0.5
answer,8,joint,actor_02_statement_02,92,4,0.5,1.0
answer,8,joint,actor_03_statement_01,92,4,0.25,0.25
answer,8,joint,actor_03_statement_02,92,4,0.75,1.0
answer,8,joint,actor_04_statement_01,92,4,0.5,0.25
answer,8,joint,actor_04_statement_02,92,4,0.5,1.0
answer,8,joint,actor_05_statement_01,92,4,0.5,0.0
answer,8,joint,actor_05_statement_02,92,4,0.5,0.5
answer,8,joint,actor_06_statement_01,92,4,0.75,0.75
answer,8,joint,actor_06_statement_02,92,4,0.5,0.75
answer,8,joint,actor_07_statement_01,92,4,0.75,0.75
answer,8,joint,actor_07_statement_02,92,4,0.5,1.0
answer,8,joint,actor_08_statement_01,92,4,0.5,0.25
answer,8,joint,actor_08_statement_02,92,4,0.5,0.75
answer,8,joint,actor_09_statement_01,92,4,0.75,0.5
answer,8,joint,actor_09_statement_02,92,4,0.25,0.25
answer,8,joint,actor_10_statement_01,92,4,0.5,0.5
answer,8,joint,actor_10_statement_02,92,4,0.5,0.5
answer,8,joint,actor_11_statement_01,92,4,0.5,0.75
answer,8,joint,actor_11_statement_02,92,4,0.75,0.75
answer,8,joint,actor_12_statement_01,92,4,0.0,0.0
answer,8,joint,actor_12_statement_02,92,4,0.5,0.5
answer,8,joint,actor_13_statement_01,92,4,1.0,1.0
answer,8,joint,actor_13_statement_02,92,4,0.5,0.5
answer,8,joint,actor_14_statement_01,92,4,0.75,1.0
answer,8,joint,actor_14_statement_02,92,4,0.5,0.75
answer,8,joint,actor_15_statement_01,92,4,0.5,1.0
answer,8,joint,actor_15_statement_02,92,4,0.5,0.75
answer,8,joint,actor_16_statement_01,92,4,0.5,0.5
answer,8,joint,actor_16_statement_02,92,4,0.5,0.5
answer,8,joint,actor_17_statement_01,92,4,0.5,1.0
answer,8,joint,actor_17_statement_02,92,4,0.5,0.5
answer,8,joint,actor_18_statement_01,92,4,1.0,1.0
answer,8,joint,actor_18_statement_02,92,4,0.5,1.0
answer,8,joint,actor_19_statement_01,92,4,0.75,0.75
answer,8,joint,actor_19_statement_02,92,4,0.5,1.0
answer,8,joint,actor_20_statement_01,92,4,1.0,1.0
answer,8,joint,actor_20_statement_02,92,4,0.5,0.5
answer,8,joint,actor_21_statement_01,92,4,0.25,0.25
answer,8,joint,actor_21_statement_02,92,4,0.5,1.0
answer,8,joint,actor_22_statement_01,92,4,0.75,1.0
answer,8,joint,actor_22_statement_02,92,4,0.5,1.0
answer,8,joint,actor_23_statement_01,92,4,0.75,0.75
answer,8,joint,actor_23_statement_02,92,4,0.5,0.75
answer,8,joint,actor_24_statement_01,92,4,0.5,0.5
answer,8,joint,actor_24_statement_02,92,4,0.5,1.0
answer,9,speaker,actor_01_statement_None,184,8,0.75,0.6875
answer,9,speaker,actor_02_statement_None,184,8,0.875,1.0
answer,9,speaker,actor_03_statement_None,184,8,0.625,0.625
answer,9,speaker,actor_04_statement_None,184,8,0.5,0.6875
answer,9,speaker,actor_05_statement_None,184,8,0.75,0.6875
answer,9,speaker,actor_06_statement_None,184,8,0.875,0.9375
answer,9,speaker,actor_07_statement_None,184,8,0.625,1.0
answer,9,speaker,actor_08_statement_None,184,8,0.25,0.375
answer,9,speaker,actor_09_statement_None,184,8,0.375,0.3125
answer,9,speaker,actor_10_statement_None,184,8,0.625,0.5625
answer,9,speaker,actor_11_statement_None,184,8,0.875,1.0
answer,9,speaker,actor_12_statement_None,184,8,0.75,0.75
answer,9,speaker,actor_13_statement_None,184,8,1.0,1.0
answer,9,speaker,actor_14_statement_None,184,8,0.375,0.3125
answer,9,speaker,actor_15_statement_None,184,8,0.5,0.6875
answer,9,speaker,actor_16_statement_None,184,8,0.625,0.625
answer,9,speaker,actor_17_statement_None,184,8,0.625,0.8125
answer,9,speaker,actor_18_statement_None,184,8,0.875,0.875
answer,9,speaker,actor_19_statement_None,184,8,1.0,1.0
answer,9,speaker,actor_20_statement_None,184,8,0.625,0.4375
answer,9,speaker,actor_21_statement_None,184,8,0.875,0.8125
answer,9,speaker,actor_22_statement_None,184,8,1.0,1.0
answer,9,speaker,actor_23_statement_None,184,8,0.75,1.0
answer,9,speaker,actor_24_statement_None,184,8,0.875,1.0
answer,9,statement,actor_None_statement_01,96,96,0.6354166666666666,0.6536458333333334
answer,9,statement,actor_None_statement_02,96,96,0.6354166666666666,0.7144097222222222
answer,9,joint,actor_01_statement_01,92,4,0.5,0.5
answer,9,joint,actor_01_statement_02,92,4,0.5,0.5
answer,9,joint,actor_02_statement_01,92,4,0.75,1.0
answer,9,joint,actor_02_statement_02,92,4,1.0,1.0
answer,9,joint,actor_03_statement_01,92,4,0.5,0.5
answer,9,joint,actor_03_statement_02,92,4,0.5,1.0
answer,9,joint,actor_04_statement_01,92,4,0.25,0.25
answer,9,joint,actor_04_statement_02,92,4,0.5,1.0
answer,9,joint,actor_05_statement_01,92,4,0.5,0.5
answer,9,joint,actor_05_statement_02,92,4,0.5,0.5
answer,9,joint,actor_06_statement_01,92,4,0.75,0.75
answer,9,joint,actor_06_statement_02,92,4,1.0,1.0
answer,9,joint,actor_07_statement_01,92,4,0.75,0.75
answer,9,joint,actor_07_statement_02,92,4,0.5,0.5
answer,9,joint,actor_08_statement_01,92,4,0.5,0.0
answer,9,joint,actor_08_statement_02,92,4,0.25,0.5
answer,9,joint,actor_09_statement_01,92,4,0.75,0.5
answer,9,joint,actor_09_statement_02,92,4,0.5,0.0
answer,9,joint,actor_10_statement_01,92,4,0.5,0.5
answer,9,joint,actor_10_statement_02,92,4,0.75,0.5
answer,9,joint,actor_11_statement_01,92,4,0.5,1.0
answer,9,joint,actor_11_statement_02,92,4,0.75,0.75
answer,9,joint,actor_12_statement_01,92,4,0.25,0.0
answer,9,joint,actor_12_statement_02,92,4,0.75,0.75
answer,9,joint,actor_13_statement_01,92,4,1.0,1.0
answer,9,joint,actor_13_statement_02,92,4,0.75,0.5
answer,9,joint,actor_14_statement_01,92,4,0.5,0.75
answer,9,joint,actor_14_statement_02,92,4,0.5,0.25
answer,9,joint,actor_15_statement_01,92,4,0.5,1.0
answer,9,joint,actor_15_statement_02,92,4,0.5,0.75
answer,9,joint,actor_16_statement_01,92,4,0.5,0.5
answer,9,joint,actor_16_statement_02,92,4,0.5,0.75
answer,9,joint,actor_17_statement_01,92,4,0.5,1.0
answer,9,joint,actor_17_statement_02,92,4,0.5,0.25
answer,9,joint,actor_18_statement_01,92,4,1.0,1.0
answer,9,joint,actor_18_statement_02,92,4,1.0,1.0
answer,9,joint,actor_19_statement_01,92,4,0.75,0.75
answer,9,joint,actor_19_statement_02,92,4,0.75,1.0
answer,9,joint,actor_20_statement_01,92,4,0.75,1.0
answer,9,joint,actor_20_statement_02,92,4,0.5,0.5
answer,9,joint,actor_21_statement_01,92,4,0.5,0.25
answer,9,joint,actor_21_statement_02,92,4,0.75,1.0
answer,9,joint,actor_22_statement_01,92,4,1.0,1.0
answer,9,joint,actor_22_statement_02,92,4,1.0,1.0
answer,9,joint,actor_23_statement_01,92,4,0.75,0.75
answer,9,joint,actor_23_statement_02,92,4,0.5,0.75
answer,9,joint,actor_24_statement_01,92,4,0.5,0.5
answer,9,joint,actor_24_statement_02,92,4,0.75,1.0
answer,10,speaker,actor_01_statement_None,184,8,0.75,0.75
answer,10,speaker,actor_02_statement_None,184,8,0.75,0.875
answer,10,speaker,actor_03_statement_None,184,8,0.625,0.875
answer,10,speaker,actor_04_statement_None,184,8,0.75,0.75
answer,10,speaker,actor_05_statement_None,184,8,0.625,0.375
answer,10,speaker,actor_06_statement_None,184,8,0.75,0.875
answer,10,speaker,actor_07_statement_None,184,8,1.0,1.0
answer,10,speaker,actor_08_statement_None,184,8,0.75,1.0
answer,10,speaker,actor_09_statement_None,184,8,0.5,0.6875
answer,10,speaker,actor_10_statement_None,184,8,0.75,0.8125
answer,10,speaker,actor_11_statement_None,184,8,0.75,1.0
answer,10,speaker,actor_12_statement_None,184,8,0.5,0.5625
answer,10,speaker,actor_13_statement_None,184,8,0.75,0.75
answer,10,speaker,actor_14_statement_None,184,8,0.625,0.625
answer,10,speaker,actor_15_statement_None,184,8,0.875,0.9375
answer,10,speaker,actor_16_statement_None,184,8,0.5,0.625
answer,10,speaker,actor_17_statement_None,184,8,0.75,0.75
answer,10,speaker,actor_18_statement_None,184,8,0.625,0.9375
answer,10,speaker,actor_19_statement_None,184,8,0.75,0.875
answer,10,speaker,actor_20_statement_None,184,8,0.75,0.875
answer,10,speaker,actor_21_statement_None,184,8,0.625,0.625
answer,10,speaker,actor_22_statement_None,184,8,0.875,0.875
answer,10,speaker,actor_23_statement_None,184,8,0.875,0.9375
answer,10,speaker,actor_24_statement_None,184,8,0.75,0.8125
answer,10,statement,actor_None_statement_01,96,96,0.53125,0.6419270833333334
answer,10,statement,actor_None_statement_02,96,96,0.5104166666666666,0.7521701388888888
answer,10,joint,actor_01_statement_01,92,4,0.5,0.0
answer,10,joint,actor_01_statement_02,92,4,0.5,0.0
answer,10,joint,actor_02_statement_01,92,4,0.5,0.25
answer,10,joint,actor_02_statement_02,92,4,0.5,1.0
answer,10,joint,actor_03_statement_01,92,4,0.5,1.0
answer,10,joint,actor_03_statement_02,92,4,0.5,0.5
answer,10,joint,actor_04_statement_01,92,4,0.25,0.5
answer,10,joint,actor_04_statement_02,92,4,0.5,0.5
answer,10,joint,actor_05_statement_01,92,4,0.5,0.5
answer,10,joint,actor_05_statement_02,92,4,0.5,0.75
answer,10,joint,actor_06_statement_01,92,4,0.5,1.0
answer,10,joint,actor_06_statement_02,92,4,0.5,1.0
answer,10,joint,actor_07_statement_01,92,4,0.5,1.0
answer,10,joint,actor_07_statement_02,92,4,0.5,1.0
answer,10,joint,actor_08_statement_01,92,4,0.5,0.5
answer,10,joint,actor_08_statement_02,92,4,0.5,1.0
answer,10,joint,actor_09_statement_01,92,4,0.75,1.0
answer,10,joint,actor_09_statement_02,92,4,0.5,0.5
answer,10,joint,actor_10_statement_01,92,4,0.5,0.25
answer,10,joint,actor_10_statement_02,92,4,0.5,0.5
answer,10,joint,actor_11_statement_01,92,4,0.5,0.5
answer,10,joint,actor_11_statement_02,92,4,0.5,1.0
answer,10,joint,actor_12_statement_01,92,4,0.5,0.0
answer,10,joint,actor_12_statement_02,92,4,0.5,0.75
answer,10,joint,actor_13_statement_01,92,4,0.5,0.75
answer,10,joint,actor_13_statement_02,92,4,0.5,0.75
answer,10,joint,actor_14_statement_01,92,4,0.5,1.0
answer,10,joint,actor_14_statement_02,92,4,0.5,0.0
answer,10,joint,actor_15_statement_01,92,4,0.75,0.75
answer,10,joint,actor_15_statement_02,92,4,0.5,1.0
answer,10,joint,actor_16_statement_01,92,4,0.5,0.0
answer,10,joint,actor_16_statement_02,92,4,0.5,0.5
answer,10,joint,actor_17_statement_01,92,4,0.5,1.0
answer,10,joint,actor_17_statement_02,92,4,0.5,0.5
answer,10,joint,actor_18_statement_01,92,4,0.5,1.0
answer,10,joint,actor_18_statement_02,92,4,0.5,0.75
answer,10,joint,actor_19_statement_01,92,4,0.5,0.25
answer,10,joint,actor_19_statement_02,92,4,0.5,1.0
answer,10,joint,actor_20_statement_01,92,4,1.0,1.0
answer,10,joint,actor_20_statement_02,92,4,0.5,1.0
answer,10,joint,actor_21_statement_01,92,4,0.5,0.75
answer,10,joint,actor_21_statement_02,92,4,0.5,1.0
answer,10,joint,actor_22_statement_01,92,4,0.5,1.0
answer,10,joint,actor_22_statement_02,92,4,0.5,1.0
answer,10,joint,actor_23_statement_01,92,4,0.5,0.5
answer,10,joint,actor_23_statement_02,92,4,0.5,0.75
answer,10,joint,actor_24_statement_01,92,4,0.5,0.5
answer,10,joint,actor_24_statement_02,92,4,0.5,0.75
answer,11,speaker,actor_01_statement_None,184,8,0.75,0.5625
answer,11,speaker,actor_02_statement_None,184,8,0.75,0.75
answer,11,speaker,actor_03_statement_None,184,8,0.75,0.875
answer,11,speaker,actor_04_statement_None,184,8,0.75,0.8125
answer,11,speaker,actor_05_statement_None,184,8,0.625,0.75
answer,11,speaker,actor_06_statement_None,184,8,0.75,1.0
answer,11,speaker,actor_07_statement_None,184,8,1.0,1.0
answer,11,speaker,actor_08_statement_None,184,8,0.5,0.8125
answer,11,speaker,actor_09_statement_None,184,8,0.625,0.625
answer,11,speaker,actor_10_statement_None,184,8,0.5,0.75
answer,11,speaker,actor_11_statement_None,184,8,0.625,1.0
answer,11,speaker,actor_12_statement_None,184,8,0.625,0.6875
answer,11,speaker,actor_13_statement_None,184,8,0.75,0.875
answer,11,speaker,actor_14_statement_None,184,8,0.5,0.625
answer,11,speaker,actor_15_statement_None,184,8,0.625,0.8125
answer,11,speaker,actor_16_statement_None,184,8,0.5,0.625
answer,11,speaker,actor_17_statement_None,184,8,0.875,0.8125
answer,11,speaker,actor_18_statement_None,184,8,0.875,0.875
answer,11,speaker,actor_19_statement_None,184,8,1.0,1.0
answer,11,speaker,actor_20_statement_None,184,8,0.625,0.8125
answer,11,speaker,actor_21_statement_None,184,8,0.5,0.8125
answer,11,speaker,actor_22_statement_None,184,8,0.875,1.0
answer,11,speaker,actor_23_statement_None,184,8,0.875,1.0
answer,11,speaker,actor_24_statement_None,184,8,1.0,1.0
answer,11,statement,actor_None_statement_01,96,96,0.5104166666666666,0.6623263888888888
answer,11,statement,actor_None_statement_02,96,96,0.625,0.6844618055555556
answer,11,joint,actor_01_statement_01,92,4,0.5,0.25
answer,11,joint,actor_01_statement_02,92,4,0.5,0.0
answer,11,joint,actor_02_statement_01,92,4,0.5,0.75
answer,11,joint,actor_02_statement_02,92,4,0.5,0.25
answer,11,joint,actor_03_statement_01,92,4,0.5,1.0
answer,11,joint,actor_03_statement_02,92,4,0.5,0.5
answer,11,joint,actor_04_statement_01,92,4,0.5,0.25
answer,11,joint,actor_04_statement_02,92,4,0.5,0.5
answer,11,joint,actor_05_statement_01,92,4,0.5,1.0
answer,11,joint,actor_05_statement_02,92,4,0.25,0.5
answer,11,joint,actor_06_statement_01,92,4,0.5,0.75
answer,11,joint,actor_06_statement_02,92,4,0.5,1.0
answer,11,joint,actor_07_statement_01,92,4,0.5,0.75
answer,11,joint,actor_07_statement_02,92,4,0.5,1.0
answer,11,joint,actor_08_statement_01,92,4,0.5,0.5
answer,11,joint,actor_08_statement_02,92,4,0.5,0.75
answer,11,joint,actor_09_statement_01,92,4,0.5,0.75
answer,11,joint,actor_09_statement_02,92,4,0.5,0.25
answer,11,joint,actor_10_statement_01,92,4,0.5,0.25
answer,11,joint,actor_10_statement_02,92,4,0.25,0.5
answer,11,joint,actor_11_statement_01,92,4,0.5,1.0
answer,11,joint,actor_11_statement_02,92,4,1.0,1.0
answer,11,joint,actor_12_statement_01,92,4,0.5,1.0
answer,11,joint,actor_12_statement_02,92,4,0.75,0.75
answer,11,joint,actor_13_statement_01,92,4,0.5,0.5
answer,11,joint,actor_13_statement_02,92,4,0.75,0.75
answer,11,joint,actor_14_statement_01,92,4,0.5,1.0
answer,11,joint,actor_14_statement_02,92,4,0.5,1.0
answer,11,joint,actor_15_statement_01,92,4,0.5,1.0
answer,11,joint,actor_15_statement_02,92,4,0.25,0.5
answer,11,joint,actor_16_statement_01,92,4,0.5,0.5
answer,11,joint,actor_16_statement_02,92,4,0.5,0.5
answer,11,joint,actor_17_statement_01,92,4,0.5,0.25
answer,11,joint,actor_17_statement_02,92,4,0.5,0.0
answer,11,joint,actor_18_statement_01,92,4,0.5,1.0
answer,11,joint,actor_18_statement_02,92,4,0.75,0.75
